airport,degree,betweenness,pagerank,cluster
K14F,8.87941751021133e-05,0.0,1.94069270029545e-05,1
KE30,0.0001775883502042266,0.0,2.8162390083917342e-05,1
KHHG,0.0001775883502042266,0.0,2.0427224488264162e-05,1
KI75,8.87941751021133e-05,0.0,2.348811694419315e-05,1
KM13,0.0004439708755105665,0.0,3.172770312039031e-05,1
KNQI,0.0001775883502042266,0.0,2.0985129316528517e-05,1
KVQQ,0.0007103534008169064,1.3839767890610914e-07,3.532968652313726e-05,1
LA41,0.0010655301012253596,1.7324085094559758e-06,1.94069270029545e-05,1
MO34,0.0006215592257147931,3.7571787647334165e-05,3.09305236236638e-05,1
MS15,0.0001775883502042266,8.568185545593463e-06,2.1447521973573827e-05,1
MS26,8.87941751021133e-05,0.0,2.348811694419315e-05,1
NM03,0.0005327650506126798,2.0286508933619295e-07,4.226804975035562e-05,1
OK08,0.0004439708755105665,3.5175642519504996e-05,2.2769808244510838e-05,1
SN10,8.87941751021133e-05,0.0,2.0427224488264162e-05,1
TA57,0.0002663825253063399,2.2282871919283056e-05,1.94069270029545e-05,1
TE84,0.0001775883502042266,0.0,2.2381728954700484e-05,1
TX00,0.0002663825253063399,1.961672210529057e-07,2.378465854343592e-05,1
TX79,0.0001775883502042266,0.0,2.0517312957107146e-05,1
VVNB,0.004084532054697212,0.00010038439000845585,0.00011597694914928517,1
XA90,0.0001775883502042266,0.0,2.3775401335394837e-05,1
TN94,0.0001775883502042266,0.0,2.8087949753793912e-05,1
KDLF,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KEZS,0.0005327650506126798,6.97539165748319e-05,3.656473127506601e-05,1
74WA,0.0003551767004084532,0.0,3.3802648865311266e-05,1
OL03,0.0003551767004084532,1.5680376282190627e-08,2.6113238441490733e-05,1
OR46,0.0005327650506126798,5.009395805111277e-07,2.5779544289087323e-05,1
WA99,0.0014207068016338128,7.813944852702976e-07,6.650348722558144e-05,1
2OH0,8.87941751021133e-05,0.0,2.277088366391438e-05,1
33OH,0.0002663825253063399,0.0,3.1281165931446285e-05,1
OI49,0.0005327650506126798,2.002660062042976e-06,3.667241502851689e-05,1
LL32,8.87941751021133e-05,0.0,2.4328062068256176e-05,1
LL94,8.87941751021133e-05,0.0,2.4328062068256176e-05,1
45AR,0.0001775883502042266,0.0,2.5426833775784712e-05,1
53IA,0.0001775883502042266,0.0,3.5342135892568155e-05,1
69LL,8.87941751021133e-05,0.0,2.169128176762889e-05,1
8KT8,8.87941751021133e-05,0.0,2.169128176762889e-05,1
9IL4,8.87941751021133e-05,0.0,2.169128176762889e-05,1
KMGC,0.0003551767004084532,4.356505377312196e-06,2.9208715126428613e-05,1
LL40,0.0007991475759190197,7.066565587644849e-05,4.2661989524821515e-05,1
LL44,0.0007103534008169064,8.442490527302399e-05,4.298909940896456e-05,1
ME69,0.0009767359261232463,1.1350761139013439e-06,3.7282095123201335e-05,1
MI22,0.0003551767004084532,1.0997771574570351e-06,2.5373936988569018e-05,1
2OH2,8.87941751021133e-05,0.0,2.3081830568742734e-05,1
KGDJ,8.87941751021133e-05,0.0,2.3081830568742734e-05,1
TA65,0.0002663825253063399,0.0,2.8979963057530667e-05,1
TS87,0.0002663825253063399,0.0,2.509922377405696e-05,1
TX22,8.87941751021133e-05,0.0,2.3081830568742734e-05,1
TX94,8.87941751021133e-05,0.0,2.3081830568742734e-05,1
XA07,0.0004439708755105665,3.770427690869018e-05,2.952254890333538e-05,1
XA98,8.87941751021133e-05,0.0,2.3081830568742734e-05,1
KDTS,0.0001775883502042266,8.047791857227008e-08,1.919958815620702e-05,1
07PN,0.0004439708755105665,0.0,4.507061933221219e-05,1
2NY9,0.0003551767004084532,0.0,2.7073425465299717e-05,1
3II3,8.87941751021133e-05,0.0,1.8918728504883694e-05,1
43MI,8.87941751021133e-05,0.0,1.945082749212255e-05,1
47NY,0.0002663825253063399,0.0,2.894983049467026e-05,1
54OH,0.0001775883502042266,0.0,2.15774856918001e-05,1
II28,8.87941751021133e-05,0.0,1.8918728504883694e-05,1
IN91,8.87941751021133e-05,0.0,1.8918728504883694e-05,1
MI00,0.0004439708755105665,5.889009431662947e-07,3.1715382615265856e-05,1
MI05,0.000887941751021133,4.9927030163303785e-05,4.9912636769602256e-05,1
NC78,0.0001775883502042266,0.0,2.362973152577334e-05,1
NK05,0.0003551767004084532,1.0651937016065377e-07,2.5444675594917902e-05,1
PN12,0.0001775883502042266,0.0,2.195405477594103e-05,1
WS26,0.0005327650506126798,6.181825355331408e-07,3.265696839868083e-05,1
KDUC,0.0001775883502042266,0.0,1.8386629517644837e-05,1
PN49,0.0003551767004084532,1.1064993172178963e-07,5.7564584640199974e-05,1
17II,8.87941751021133e-05,0.0,2.2814069816724842e-05,1
30WI,0.0002663825253063399,0.0,2.677680231708376e-05,1
28AZ,8.87941751021133e-05,0.0,2.2437701096761893e-05,1
KE51,0.0003551767004084532,0.0,2.427032423994778e-05,1
KN19,0.0001775883502042266,0.0,2.131406939191554e-05,1
KN69,0.0007991475759190197,0.00013841490753306888,3.126453543881276e-05,1
KN53,0.0003551767004084532,1.1946385763929846e-07,3.557231788448178e-05,1
KDYS,0.0001775883502042266,4.870016596395869e-07,2.0790146856463868e-05,1
KMPI,0.0014207068016338128,5.580060805528364e-06,3.693120108050649e-05,1
KO08,0.0011543242763274728,9.72532034956648e-07,3.362001167064653e-05,1
1TS8,0.0001775883502042266,0.0,2.990757267669327e-05,1
KEAR,0.0005327650506126798,1.9663287344407688e-07,3.292355930932697e-05,1
VA44,0.0003551767004084532,2.2091641582358855e-07,2.4476593606469654e-05,1
06TA,8.87941751021133e-05,0.0,2.2251343543888908e-05,1
69TS,8.87941751021133e-05,0.0,2.2251343543888908e-05,1
BUTL,8.87941751021133e-05,0.0,2.2251343543888908e-05,1
KGRK,0.0003551767004084532,2.691367005547566e-06,2.9980771596377047e-05,1
TA75,0.0003551767004084532,9.486609419493674e-07,3.960443974042131e-05,1
TX61,0.0002663825253063399,2.3707039494516253e-07,2.8627089937033155e-05,1
XS11,0.0001775883502042266,0.0,3.1875011687933176e-05,1
KEDG,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
94NH,0.0001775883502042266,0.0,2.1343851098230984e-05,1
KEFK,0.0005327650506126798,3.0307908738337644e-07,2.184126747799752e-05,1
KEFW,0.0002663825253063399,2.5208224938300736e-07,2.009249050247671e-05,1
KEHO,0.001509500976735926,7.720805403541545e-05,6.0486736143456505e-05,1
NC30,0.0004439708755105665,1.7403289785210448e-07,2.9088711592394303e-05,1
KEVV,0.0007991475759190197,0.00015032702725852244,2.711156722156284e-05,1
KELK,0.0005327650506126798,1.0577733538311035e-06,3.30537445114733e-05,1
K1O4,0.0001775883502042266,0.0,2.261680440748102e-05,1
KWDG,0.0014207068016338128,7.954341046602092e-05,3.346094785607047e-05,1
OK66,0.0004439708755105665,1.0099775252440858e-05,2.38934465291989e-05,1
57OH,0.0003551767004084532,0.0,3.931139784480956e-05,1
KERY,0.0005327650506126798,8.165846445029194e-05,4.043420337550262e-05,1
25OI,0.0001775883502042266,0.0,2.1284600367982042e-05,1
53II,0.0005327650506126798,0.0,2.774092872207634e-05,1
98OH,8.87941751021133e-05,0.0,2.2550708340501505e-05,1
OI31,0.0002663825253063399,0.0,2.214931996803615e-05,1
XA43,0.0002663825253063399,2.000631012833085e-08,2.447605943364796e-05,1
XA88,0.0004439708755105665,1.277626843840335e-05,2.0427506092181064e-05,1
KESC,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
2VG8,0.0001775883502042266,0.0,2.315336714513697e-05,1
LL23,0.0001775883502042266,0.0,2.4463068010365446e-05,1
33KS,0.0001775883502042266,0.0,2.9723692696555677e-05,1
1WN2,0.0002663825253063399,0.0,3.46258804679882e-05,1
5IS9,0.0001775883502042266,0.0,2.4555006222235324e-05,1
KSUE,0.0002663825253063399,6.917603216151674e-05,2.6451072340226357e-05,1
OI66,0.0006215592257147931,4.232659656064496e-06,4.081080348471721e-05,1
WI62,0.0002663825253063399,0.0,5.1574537964907035e-05,1
KETC,0.0005327650506126798,1.6048733604242877e-06,3.001843235342919e-05,1
9OR0,8.87941751021133e-05,0.0,1.974874950354425e-05,1
OR39,0.0005327650506126798,8.376520217205858e-05,3.4419774217625154e-05,1
OR78,0.0001775883502042266,0.0,1.974874950354425e-05,1
06ID,8.87941751021133e-05,0.0,2.039289298858647e-05,1
41ID,8.87941751021133e-05,0.0,2.039289298858647e-05,1
KS75,0.0001775883502042266,0.0,2.4547862883669994e-05,1
04FL,8.87941751021133e-05,0.0,2.073581429241179e-05,1
KLHW,0.0002663825253063399,2.384137978694022e-07,2.073581429241179e-05,1
3VG2,0.0003551767004084532,0.0,2.2217137098772467e-05,1
KRVL,0.0009767359261232463,2.5009399178930454e-06,2.7034444755231435e-05,1
KTEL,0.0003551767004084532,8.143429478362217e-05,3.66449072537735e-05,1
NK47,0.0009767359261232463,8.694307918271388e-07,2.9658848215840776e-05,1
PN10,0.0001775883502042266,0.0,2.1289129310372142e-05,1
TJBQ,0.0025750310779612856,9.321272079819031e-05,6.0757922495313714e-05,1
26IN,8.87941751021133e-05,0.0,2.5345624037345848e-05,1
55IN,8.87941751021133e-05,0.0,2.5345624037345848e-05,1
66OI,0.0001775883502042266,0.0,2.8320425989091827e-05,1
OI82,0.0006215592257147931,5.456366647108959e-06,3.129708543612982e-05,1
14TX,0.0003551767004084532,0.0,4.6691822252744405e-05,1
22TE,0.0001775883502042266,0.0,3.804483947640728e-05,1
KIKG,0.0001775883502042266,0.0,3.358018176493088e-05,1
VA57,8.87941751021133e-05,0.0,2.2884886532315738e-05,1
KHYR,0.0001775883502042266,5.360813118702517e-08,2.62446053611665e-05,1
KF00,0.0002663825253063399,6.767931623101874e-06,2.4428110174676393e-05,1
0TE3,0.0001775883502042266,0.0,3.3995367023079066e-05,1
KPVJ,0.0009767359261232463,7.626370541638463e-06,4.1660032482065395e-05,1
OK98,0.0002663825253063399,6.791948149692788e-08,3.158274332928449e-05,1
KLTS,0.0003551767004084532,9.772729135630264e-05,2.9039180910314833e-05,1
OK83,0.0001775883502042266,1.97127642087988e-08,2.332707848628708e-05,1
2FA4,8.87941751021133e-05,0.0,2.8297849823840117e-05,1
1OK5,0.0004439708755105665,0.0,4.534385922959759e-05,1
XS34,0.0006215592257147931,4.959061703969043e-07,3.916203831302143e-05,1
K15F,8.87941751021133e-05,0.0,2.536367296727762e-05,1
KF72,0.0004439708755105665,3.727011582366803e-09,2.5139266747963437e-05,1
TA67,0.0002663825253063399,5.256737122346346e-09,3.164987988092919e-05,1
KF99,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
PS23,0.0006215592257147931,2.064211237648186e-06,2.5008323621670503e-05,1
52ND,8.87941751021133e-05,0.0,2.042908909615245e-05,1
MN40,0.0002663825253063399,8.922934419738798e-08,2.5225827306265988e-05,1
MN88,0.0007103534008169064,1.1333464060997714e-06,3.153668979361538e-05,1
NA86,0.0003551767004084532,9.621219728670284e-08,2.8380988806873142e-05,1
ND53,0.0001775883502042266,0.0,2.042908909615245e-05,1
ND78,0.0002663825253063399,0.0,2.8380988806873142e-05,1
ND89,8.87941751021133e-05,0.0,2.042908909615245e-05,1
KFAT,0.0005327650506126798,0.0,2.0059645767499552e-05,1
KBBP,8.87941751021133e-05,0.0,2.008258975101956e-05,1
NC22,0.0007991475759190197,1.1375176365281049e-06,2.5684883602965552e-05,1
09NC,8.87941751021133e-05,0.0,2.0294660519468855e-05,1
0VA2,8.87941751021133e-05,0.0,2.2082855053144008e-05,1
9OA3,0.0001775883502042266,0.0,2.737312976728042e-05,1
VA36,0.0002663825253063399,0.0,2.7068033172630745e-05,1
VG38,0.0001775883502042266,0.0,2.709195937787459e-05,1
2MN2,0.0005327650506126798,0.0,4.5753868964147844e-05,1
49MN,8.87941751021133e-05,0.0,2.6908658220045208e-05,1
IA23,8.87941751021133e-05,0.0,3.116967257124539e-05,1
KPEX,0.0011543242763274728,2.475496307909936e-06,5.138266354121622e-05,1
MN20,8.87941751021133e-05,0.0,2.2647643868845022e-05,1
MN28,0.0003551767004084532,8.00476165574353e-08,3.4338855017316404e-05,1
MN31,0.0005327650506126798,2.020471769593888e-06,3.0176506125867393e-05,1
MN62,8.87941751021133e-05,0.0,2.2647643868845022e-05,1
MN66,0.0001775883502042266,0.0,2.2647643868845022e-05,1
MN71,0.0002663825253063399,7.029816596432021e-08,2.6908658220045208e-05,1
MY88,8.87941751021133e-05,0.0,2.2647643868845022e-05,1
WS71,0.0003551767004084532,2.2443417991743143e-06,3.558444830539186e-05,1
WS81,0.0004439708755105665,5.672552643157134e-07,2.7010242711359366e-05,1
KCBE,8.87941751021133e-05,0.0,2.1468857598121094e-05,1
MD99,0.0002663825253063399,0.0,4.323064496928506e-05,1
PA89,0.0001775883502042266,0.0,2.2441452497344645e-05,1
VA30,0.0013319126265316996,7.704935544354743e-05,4.624736838921737e-05,1
VA46,8.87941751021133e-05,0.0,2.1468857598121094e-05,1
WV22,0.0004439708755105665,0.00016234069701124266,6.229537347104883e-05,1
WV61,0.0004439708755105665,1.0144428224441929e-06,4.0342006561626304e-05,1
KGGI,0.0001775883502042266,0.0,2.5739725749114697e-05,1
WI92,0.0010655301012253596,0.00016728746985850138,8.624693773849222e-05,1
36NE,0.0001775883502042266,0.0,2.5675188906608754e-05,1
3NE3,0.0001775883502042266,0.0,2.878966039455166e-05,1
NE69,0.0003551767004084532,4.289397916867166e-06,8.750498568840902e-05,1
KFFA,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KAVC,0.0001775883502042266,0.0,3.4940626288384476e-05,1
6AL3,0.0001775883502042266,0.0,2.708580789705209e-05,1
GA10,8.87941751021133e-05,0.0,2.2596003746634986e-05,1
KUOS,8.87941751021133e-05,0.0,2.2596003746634986e-05,1
KVES,0.001509500976735926,8.706330858973963e-05,9.225424134577666e-05,1
OI89,0.0004439708755105665,1.1697338080988797e-06,3.211631490908664e-05,1
0CL1,0.0001775883502042266,0.0,2.242326304674791e-05,1
WA95,0.001775883502042266,5.482047728208277e-07,8.582146154612253e-05,1
9WI1,8.87941751021133e-05,0.0,2.346202837844309e-05,1
KGPH,0.0004439708755105665,1.5390028279722649e-06,3.551357915997482e-05,1
6MO4,0.0001775883502042266,0.0,2.1012508994542493e-05,1
FD31,0.0001775883502042266,0.0,2.177323850781044e-05,1
FL13,0.0002663825253063399,0.0,2.2097401868980932e-05,1
SADF,0.002397442727757059,0.0010483124455375821,0.0002770459296735289,1
SDWL,0.0011543242763274728,2.2404304434672053e-05,4.1876710589956204e-05,1
SE10,0.0002663825253063399,0.0,3.5814421371660505e-05,1
SEIS,0.000887941751021133,0.0,6.201383326347385e-05,1
SEMY,0.0006215592257147931,0.0,7.418669103857857e-05,1
XA15,8.87941751021133e-05,0.0,1.934658533889921e-05,1
KFMZ,0.0002663825253063399,4.057989108187537e-06,2.0729213273891512e-05,1
CD20,8.87941751021133e-05,0.0,2.826823178539719e-05,1
K24A,8.87941751021133e-05,0.0,2.1680496940228953e-05,1
KHEE,0.0004439708755105665,5.6589682539763345e-06,4.4439786328095775e-05,1
KMEV,0.0006215592257147931,0.0,2.9120301646080553e-05,1
MI52,0.0004439708755105665,4.811476216376592e-06,2.2985340808955097e-05,1
0MI1,8.87941751021133e-05,0.0,2.0569876637243983e-05,1
4MI7,8.87941751021133e-05,0.0,2.0569876637243983e-05,1
99IA,8.87941751021133e-05,0.0,2.1864863584349965e-05,1
PN56,0.0003551767004084532,8.187729614744373e-05,6.275119627417805e-05,1
KN66,0.0003551767004084532,2.9211897559998164e-07,2.0820662481204484e-05,1
KRNC,8.87941751021133e-05,0.0,1.9910157143862387e-05,1
VT73,0.0001775883502042266,0.0,2.94261350276934e-05,1
KFOM,0.0003551767004084532,0.0,2.390345202598663e-05,1
98LL,8.87941751021133e-05,0.0,1.941122276235113e-05,1
FD70,0.0001775883502042266,0.0,2.1057382208948734e-05,1
FL23,0.0001775883502042266,0.0,2.1853699650489016e-05,1
KFRM,0.0005327650506126798,5.342332986416792e-06,4.086092791730291e-05,1
K8D7,8.87941751021133e-05,0.0,1.9701905675150266e-05,1
SD00,0.0001775883502042266,6.919180237288379e-05,1.9701905675150266e-05,1
SD13,0.0001775883502042266,0.0,3.448067920489695e-05,1
VT44,8.87941751021133e-05,0.0,2.0284837273219063e-05,1
VT46,0.0003551767004084532,1.0574018330340542e-07,2.5609683583827904e-05,1
CO17,8.87941751021133e-05,0.0,2.840780790751226e-05,1
KFTK,0.0001775883502042266,2.766981125068502e-07,2.1977277714325874e-05,1
53TA,8.87941751021133e-05,0.0,2.1744063572816594e-05,1
KF44,8.87941751021133e-05,0.0,2.1744063572816594e-05,1
KPEQ,0.0001775883502042266,0.0,2.860108355871411e-05,1
MO15,0.0003551767004084532,5.120942255070043e-06,2.1744063572816594e-05,1
NM47,0.0001775883502042266,0.0,2.4147580911635626e-05,1
TS61,0.0006215592257147931,7.166359493235191e-07,2.3243256090138656e-05,1
TX39,0.0007103534008169064,1.6420314155176073e-06,4.4240032162409776e-05,1
TX67,0.0005327650506126798,2.184776848776444e-06,3.831401527541307e-05,1
12KY,0.0001775883502042266,0.0,2.6651939973104377e-05,1
VG24,0.0004439708755105665,4.5312930822304803e-07,4.2678433797220815e-05,1
VT20,0.0004439708755105665,6.96205543342441e-05,2.083658844223147e-05,1
KO47,0.0003551767004084532,8.135914350607896e-05,6.154913029384574e-05,1
KFWA,0.0001775883502042266,8.487431513759207e-07,2.7232753082940205e-05,1
KM73,0.0002663825253063399,0.0,4.403378387679137e-05,1
KFXY,0.0002663825253063399,6.9212935544857e-05,2.542311401191272e-05,1
2VA5,0.0002663825253063399,0.0,3.207939135297924e-05,1
KN27,8.87941751021133e-05,0.0,2.2094345737282518e-05,1
NY96,8.87941751021133e-05,0.0,2.2094345737282518e-05,1
9VA4,0.0001775883502042266,0.0,2.2451994176112805e-05,1
NJ24,0.0004439708755105665,1.6572908345092066e-06,3.133916710191637e-05,1
NK53,0.002042266027348606,4.410013937013843e-05,2.872105920326807e-05,1
KGBR,0.0002663825253063399,1.0180631401783957e-07,2.2338281251205216e-05,1
KGCT,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
81AR,8.87941751021133e-05,0.0,2.0159156732892616e-05,1
KN68,0.0007991475759190197,5.115472359624431e-07,2.6697377739262062e-05,1
3PA2,8.87941751021133e-05,0.0,2.0482000859067718e-05,1
KGHW,0.0003551767004084532,1.0129807755888909e-06,2.699381003646317e-05,1
23NR,8.87941751021133e-05,0.0,2.415949878472306e-05,1
1GE3,8.87941751021133e-05,0.0,2.1561855233007113e-05,1
TN72,0.0004439708755105665,4.4079189140342506e-07,3.146588512910587e-05,1
8TS7,0.0002663825253063399,0.0,4.265123108287301e-05,1
KF21,8.87941751021133e-05,0.0,2.2755103850085176e-05,1
KMEZ,0.0003551767004084532,1.123731030704935e-05,3.0216856654063685e-05,1
TA05,0.0002663825253063399,0.0,2.2755103850085176e-05,1
TA26,8.87941751021133e-05,0.0,3.149205251496585e-05,1
TA83,0.0001775883502042266,0.0,2.464617643046467e-05,1
TX74,0.0002663825253063399,2.697306775664532e-07,2.2755103850085176e-05,1
XA75,0.0003551767004084532,4.5251232219419265e-07,2.8786665947621194e-05,1
XA48,0.0009767359261232463,2.867478700447135e-06,4.098966521749469e-05,1
KGLW,0.0006215592257147931,8.682009983032619e-07,3.2171297126391797e-05,1
33GA,0.0002663825253063399,0.0,2.638341389301591e-05,1
LA01,8.87941751021133e-05,0.0,2.0514860748833517e-05,1
LA30,8.87941751021133e-05,0.0,2.5243649503542348e-05,1
70NC,0.0001775883502042266,0.0,2.3197426976849847e-05,1
NY82,0.0001775883502042266,1.27361848352701e-06,1.995447129530591e-05,1
6CA6,0.0002663825253063399,0.0,2.690284162220136e-05,1
MS50,0.0001775883502042266,0.0,2.1689969170990283e-05,1
KGQQ,0.0003551767004084532,0.0,1.8386629517644837e-05,1
1MI4,0.0004439708755105665,0.0,3.3903840401438595e-05,1
MN49,0.0004439708755105665,4.910898014100784e-06,2.494866459434132e-05,1
WI20,0.0001775883502042266,0.0,2.1987564733400117e-05,1
WI46,0.0006215592257147931,1.1065751043149999e-05,3.0010991678734453e-05,1
WI78,0.0003551767004084532,0.0,2.558849994915539e-05,1
7OR3,8.87941751021133e-05,0.0,2.2290611170631904e-05,1
KZ10,0.0007991475759190197,1.6378379464093036e-05,6.224264813128812e-05,1
NE09,0.0010655301012253596,3.0390514629534154e-06,2.5853985816227066e-05,1
KLZZ,0.0001775883502042266,0.0,3.161300466385345e-05,1
IN95,8.87941751021133e-05,0.0,1.9644675426228297e-05,1
MI31,0.0003551767004084532,0.0,2.0902721334811754e-05,1
MI44,8.87941751021133e-05,0.0,1.9644675426228297e-05,1
MI78,0.0002663825253063399,3.376296123950237e-08,4.662925929916543e-05,1
WI21,8.87941751021133e-05,0.0,1.9644675426228297e-05,1
KGSB,0.0001775883502042266,6.802932584044345e-08,2.0787032058203083e-05,1
KGSP,0.0002663825253063399,0.0,1.8386629517644837e-05,1
KGTU,0.0001775883502042266,0.0,1.8386629517644837e-05,1
NY06,0.0001775883502042266,0.0,2.2754645686321643e-05,1
KGWO,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
KGWR,0.0002663825253063399,0.0,1.8386629517644837e-05,1
22CO,8.87941751021133e-05,0.0,2.3233945854411263e-05,1
SD14,8.87941751021133e-05,0.0,2.3233945854411263e-05,1
17SC,8.87941751021133e-05,0.0,2.0458895285096983e-05,1
KMWK,0.0002663825253063399,1.9286058048135073e-07,2.1532814336354083e-05,1
0AZ2,0.0002663825253063399,0.0,2.2309802901598403e-05,1
OR40,0.0011543242763274728,5.838855337338455e-06,4.560390319969823e-05,1
59IN,8.87941751021133e-05,0.0,1.964440346228175e-05,1
OK67,0.0002663825253063399,0.0,2.963768723212186e-05,1
66KS,8.87941751021133e-05,0.0,3.0250422250787185e-05,1
KH17,0.0002663825253063399,1.735478060357742e-07,2.0052553173288118e-05,1
KH19,0.0003551767004084532,7.267681821332644e-05,2.821174867620347e-05,1
MY00,8.87941751021133e-05,0.0,2.441906543115693e-05,1
KH68,0.0005327650506126798,1.3059246374775861e-05,3.123017355508192e-05,1
KH88,0.0003551767004084532,7.970252324841469e-08,1.954981928641435e-05,1
KS45,0.0002663825253063399,2.391685805149076e-07,2.10781941075783e-05,1
77TX,8.87941751021133e-05,0.0,2.81763310617905e-05,1
KHBR,0.0002663825253063399,2.4035076265249247e-07,2.399254401099598e-05,1
NA05,0.0001775883502042266,0.0,3.669611691517188e-05,1
0MS1,0.0002663825253063399,0.0,2.9271993596188996e-05,1
13MS,0.0001775883502042266,0.0,2.485288349099919e-05,1
1LS0,0.0003551767004084532,0.0,2.933220690806694e-05,1
2LA6,8.87941751021133e-05,0.0,2.134695836108367e-05,1
K2R7,0.0001775883502042266,0.0,3.1319137464353536e-05,1
KMEM,0.0001775883502042266,0.0,2.2462447481685715e-05,1
LA13,0.0002663825253063399,3.3557051065545477e-07,4.476335148154601e-05,1
LS93,0.0004439708755105665,4.861541325126259e-07,2.6153077658996653e-05,1
89VA,0.0005327650506126798,0.0,3.528026529532862e-05,1
VA97,0.0005327650506126798,1.7710013604850506e-06,3.415354602512882e-05,1
KHEQ,0.0001775883502042266,0.0,1.8386629517644837e-05,1
6OK5,8.87941751021133e-05,0.0,2.032204740080139e-05,1
II09,8.87941751021133e-05,0.0,2.4843665735936416e-05,1
KIMS,0.0001775883502042266,6.981732395557384e-08,2.4843665735936416e-05,1
61PA,8.87941751021133e-05,0.0,2.2287934085246955e-05,1
PA51,0.0001775883502042266,0.0,2.396858512420993e-05,1
KSGU,0.0001775883502042266,0.0,2.426057367464893e-05,1
UT13,0.000887941751021133,3.470189523467277e-07,4.058924985379026e-05,1
43IG,8.87941751021133e-05,0.0,2.1439646108674703e-05,1
OG19,8.87941751021133e-05,0.0,2.1439646108674703e-05,1
1IN1,8.87941751021133e-05,0.0,2.262217780235519e-05,1
30NC,0.0001775883502042266,0.0,2.4631311252925565e-05,1
KI22,0.0010655301012253596,9.492465664633673e-05,4.879139080249304e-05,1
04NV,0.0001775883502042266,0.0,2.1682666709002917e-05,1
3AZ5,0.0001775883502042266,0.0,2.1682666709002917e-05,1
KA20,0.0002663825253063399,0.0,2.7170589787312625e-05,1
KIFP,0.0001775883502042266,0.0,2.8724865947252816e-05,1
KINS,0.0003551767004084532,0.0,6.063660090489953e-05,1
NV98,0.0002663825253063399,0.0,2.887656193940875e-05,1
VG34,0.0003551767004084532,9.773315774796848e-08,2.5448843215005684e-05,1
K6E5,8.87941751021133e-05,0.0,2.3783651715202183e-05,1
SD43,0.0002663825253063399,8.601261672754755e-07,3.457769611031688e-05,1
SD84,0.0001775883502042266,0.0,2.3783651715202183e-05,1
6AR0,8.87941751021133e-05,0.0,2.5009928772291332e-05,1
KM78,0.0004439708755105665,1.8231290472293375e-07,3.9240932303463756e-05,1
KDKR,0.0001775883502042266,0.0,2.789665586704348e-05,1
KSEQ,0.0009767359261232463,7.353739015054712e-05,5.3787834416000364e-05,1
XS43,0.0002663825253063399,6.289952690232827e-07,1.950211863824688e-05,1
0MU1,8.87941751021133e-05,0.0,1.9914686076953183e-05,1
1MD8,8.87941751021133e-05,0.0,1.9914686076953183e-05,1
IN58,0.0005327650506126798,0.0,4.702188139272138e-05,1
KM93,0.0001775883502042266,0.0,2.4136844923937413e-05,1
KRHI,8.87941751021133e-05,0.0,1.9914686076953183e-05,1
PN54,0.0001775883502042266,0.0,2.2051581620055797e-05,1
TE99,0.0004439708755105665,5.732607936348918e-07,3.120886508240533e-05,1
MD05,8.87941751021133e-05,0.0,2.258482615510849e-05,1
14FL,0.0001775883502042266,0.0,2.4799563430549094e-05,1
OK62,0.0007991475759190197,2.6855052438281712e-06,2.721207677172137e-05,1
KHSR,0.0007991475759190197,3.7609862281303596e-05,2.2153494222711377e-05,1
SD35,0.0001775883502042266,0.0,2.5424412382277414e-05,1
21KY,8.87941751021133e-05,0.0,1.9895907659424253e-05,1
KMQB,8.87941751021133e-05,0.0,1.9895907659424253e-05,1
TN80,8.87941751021133e-05,0.0,1.9895907659424253e-05,1
NJ79,0.0005327650506126798,2.0753380464243067e-07,2.914720045801155e-05,1
2LA4,8.87941751021133e-05,0.0,1.9763244237539444e-05,1
KAVK,8.87941751021133e-05,0.0,1.9763244237539444e-05,1
LA73,8.87941751021133e-05,0.0,1.9763244237539444e-05,1
17KY,8.87941751021133e-05,0.0,2.66233685225429e-05,1
6TN1,8.87941751021133e-05,0.0,2.66233685225429e-05,1
KOLY,0.0001775883502042266,0.0,2.930182669573982e-05,1
KN58,0.0001775883502042266,0.0,2.3342197885191077e-05,1
NV23,0.0001775883502042266,0.0,2.481494248185704e-05,1
KPHK,0.0006215592257147931,6.256272055322162e-08,3.4709635102113196e-05,1
VA61,0.0003551767004084532,0.00015038176872336377,3.745378222390826e-05,1
VT41,8.87941751021133e-05,0.0,2.1801877630055838e-05,1
6TE3,8.87941751021133e-05,0.0,2.4055279890186815e-05,1
K94R,0.0001775883502042266,0.0,2.569845592652079e-05,1
KRBO,0.0007991475759190197,0.00010766043148828653,2.7924534229420408e-05,1
TA24,0.0001775883502042266,0.0,3.179708256572154e-05,1
OA11,0.0001775883502042266,0.0,2.6210741092841694e-05,1
06OI,8.87941751021133e-05,0.0,2.4461312522877272e-05,1
OI36,0.0006215592257147931,4.208030920989744e-06,6.790520618896031e-05,1
KI53,0.0003551767004084532,7.413135857275062e-07,2.925242114469855e-05,1
KI66,0.0005327650506126798,8.05585096885141e-06,3.194550918598557e-05,1
OI52,0.0003551767004084532,0.0,5.1365680263173544e-05,1
